GSM2233972	GSM2233976	GSM2233978	GSM2233982	GSM2233983	GSM2233984	GSM2233985	GSM2233987	GSM2233988	GSM2233990	GSM2233991	GSM2233992	GSM2233993	GSM2233994	GSM2233995	GSM2233997	GSM2234002	GSM2234007	GSM2234010	GSM2234012	GSM2233971	GSM2233974	GSM2233977	GSM2233979	GSM2233998	GSM2233999	GSM2234000	GSM2234001	GSM2234005	GSM2234011	GSM2234013	GSM2234014	GSM2234017	GSM2234020	GSM2234027	GSM2234029
BRCA2-PIK3R1	5.93042844559811	5.30501708909144	5.50868228432802	4.70179828050931	5.71986820523651	5.48675819542997	5.46181850707939	5.45509761216483	4.49494617162499	5.26540779513296	6.72969563942365	5.85373989837181	5.42551267000545	5.39650750754492	6.34032281164421	5.54443758563421	6.01659791768741	5.49319259701265	5.6104290877941	6.02680035513258	4.80201371318292	6.00147078316425	5.67861734657305	5.44450011890146	6.06245280239868	5.46539271620368	5.60890212000236	6.63321462029515	5.401478694364	5.34095579113664	5.05705215960494	6.66808417290025	5.61997990630627	5.64387542124069	5.12015759742927	5.32586154059467
TERF1-PIK3R1	7.81755224674697	7.42550275142031	7.6260854448081	7.2797795482017	7.64736937678705	7.55051454509885	7.7024499709176	7.65135361300415	7.28775120692944	7.89511182612657	8.29227657266196	7.72787233980176	7.74257962226213	7.6223335728771	7.76027929727175	7.64912816481512	7.82810232942617	7.62839304629941	7.64442742181518	8.00574942049079	7.72140463716519	7.59786201414619	7.72315085687283	7.54519866030284	8.43079959684106	7.52869459823991	7.39579858973448	8.17865196735332	7.42300963041771	7.6193237047182	7.58717464813191	8.28523600304415	7.6549931798713	7.65963750238058	7.55523660095854	7.11755849204623
HMG20B-PIK3R1	5.98193644162252	4.53318481692895	5.37183707709266	4.7099200279919	5.48733975592586	5.34192544708024	5.37801735658678	5.27538431606128	4.71123730364681	5.44272085563153	6.15341676333813	5.56310203229857	5.4564738002433	5.44981519438635	6.42389348750318	5.46505444435074	5.81332422070017	5.33704137083518	5.43354929209643	6.18628939533049	4.45983593249345	5.4803579888313	5.5562300037801	5.08892206284396	6.27255549610329	5.52921196220824	5.88141562003251	7.0043286461589	5.16301914628431	5.23166878717629	4.95867363725937	5.87333656832028	5.2093112323891	5.40174257530231	4.99636260946876	5.32129312628659
GLI1-PIK3R1	6.561152719041	6.75728275655285	6.631595947528	6.6711145207457	6.64567165920737	6.57994947852642	6.83546224580019	6.61393990404375	6.80248568534914	6.81734131300422	7.64930001720795	7.55320834004974	6.73388360822233	6.64847921340818	7.17804425543014	6.26097140885192	7.00695325119703	6.52140328626288	6.65116643126451	6.51206857157563	7.03696366734059	6.88169997986138	6.84169614221517	6.63336811281012	7.93519865595876	6.65588881040694	5.87942152031781	7.24620018772646	6.84416920978062	6.60891013652501	6.34869397590219	7.27393409132084	6.7400388736818	6.55288192900984	6.4316534343412	6.52038607409698
XPO1-PIK3R1	15.8914251830473	16.5880154134657	16.2198272339527	16.1752215218163	16.1748721984948	16.2102390340656	16.2410473017708	16.2405216449847	16.4383317562687	16.5418704007799	16.1660918381003	16.1058604640245	16.2936989449852	16.1694807679261	16.3947903648447	16.2172783451897	16.3939533678139	16.207282779443	16.1474384811582	16.3113774408932	16.3185141016838	16.3033775159587	16.3236673701704	16.2833521475324	16.1043956518313	16.2526638568383	16.3743579409271	16.1887965990196	16.5045607080853	16.2897398437411	16.1189815410432	16.1201109886013	16.2768029122008	16.3219954143162	16.3006294774303	16.3546992924379
RAG1-PIK3R1	5.73982270417673	5.34587215427774	5.53846068003486	5.79402613990281	5.51161597061679	5.40939057587227	5.4018931827614	5.40863487783992	4.78853535848644	5.4955610242943	6.61944145146626	5.99428109556973	5.49578679818288	5.3992966213271	5.95868853322867	5.39508407917828	5.59693927998889	5.42300859440518	5.74761303293747	5.66726099445793	5.66481285975259	6.16761665417569	5.6423291294051	5.58387610976709	6.37953339801037	5.65702268718609	5.5779299067238	6.53722652424328	5.68105862203119	5.48212429307212	5.33237708576662	6.53294914040163	5.55459125892578	5.82051917516725	5.37744404976804	5.16259506143631
NFKBIA-PIK3R1	5.94593191967793	4.7458697156133	5.04023249119965	5.1901915057303	5.45170316690636	4.77696682231674	4.99866800975461	5.02382001291717	4.33559469194921	5.09071203895762	5.85662414625307	3.21017184034422	4.76490928290634	5.00152314858833	5.43942480240797	4.72311316632782	5.33480184896455	5.2720775305374	4.80226382562979	5.82281501360669	5.28853527016382	6.27951655736908	5.22211662264503	5.19179596982643	4.94363045449458	5.34524763849264	4.5651350759406	5.47436359673341	4.79329184624987	5.00247731283096	5.33586704374451	5.9182466203804	5.12597210331967	5.3288898999846	4.71165258176906	6.28277993867246
SKIL-PIK3R1	5.59333291673616	4.9319089224424	5.22101381693001	5.41448439863349	5.43386820245493	5.08610181271354	5.17194598824042	5.10331166014466	5.07571315394765	4.76650139829465	5.73242222597059	5.38457875725641	5.15576973358624	5.13442670021983	5.85235486422876	5.31945492229255	5.27519172354457	5.25427271080972	5.28431646636535	6.00791689692156	5.07444127814526	5.64227747201915	5.1617527672457	5.04548044250146	5.81787549831466	5.18513661263145	4.89640364084516	5.5635448369837	4.84563532466072	4.99112824487565	5.27640494703901	5.05515977112287	5.05102667263805	5.23011061110566	4.85396075672421	5.10228125236245
PCGF1-PIK3R1	5.64335849774201	5.40770145638444	5.79879450752553	6.38410739071981	5.98965898669006	5.85304862661206	5.74170288902528	5.90233222577899	5.56121652474496	5.7585093192598	6.47209049933809	6.66822437069195	5.78658793398525	5.8167693055392	6.16656354240922	5.78843052603561	6.09445518373732	5.98554487652659	6.0659026298578	5.94529890613342	6.22727771567632	6.75638674632518	5.98421696266669	5.9352022928605	6.38819630545433	5.647182204518	5.80857204735204	5.96192915360203	5.87424254284484	5.98977454988993	6.05163433676296	6.31211133242005	5.84650421006123	5.97274261543858	5.8688504957898	6.04907426754221
SNIP1-PIK3R1	5.29535057066961	6.17041058271123	5.43057772499819	5.64072373926074	5.68456589075167	5.37788178175302	5.543447234852	5.68105870008675	5.9734844111384	5.49966846820438	6.1506981434426	5.63585245021558	5.46802167924264	5.10736623341451	6.06401821248996	5.71662190215584	5.73590307459519	5.40200433133721	5.48644040410062	5.75944161639174	6.1697515013863	6.22647730208574	5.62730810342129	5.53759258804331	5.54156670865341	5.38686661390911	5.39939238560407	5.78568064735175	6.20091840033783	5.62359448894216	4.91620608267505	4.34577159263618	5.55822539876183	5.71470352784164	5.44747710272816	5.9014615469933
ARID5B-PIK3R1	5.47597611129017	5.2513872974334	5.49369370238871	5.17171235238499	5.53031368525437	5.40175345432806	5.61918386424772	5.46794613542932	5.18984839427814	5.56645445838194	6.4796928799927	6.08594716155849	5.56161037817452	5.42673300453859	6.07428875555483	5.3917166075221	5.92046878093784	5.40198288781204	5.65974460594443	6.11462709378991	5.38365292161382	5.64743418586723	5.53173158029907	5.43530275411669	6.40730289108382	5.64894057153813	5.65460618882159	6.60252160426703	5.42992843031638	5.42188834604848	4.44004610255095	6.19163130403076	5.45354856164428	5.85532649035999	5.33823353618283	5.25531302406854
CBFA2T2-PIK3R1	5.67560454797783	4.75973546078848	5.29063840591105	4.57695803940175	5.37026748066094	5.26013726865608	5.27909833490422	5.13853202901009	4.21681236458743	5.05146879902225	6.27284692680338	5.93958620068345	5.2770942820915	5.20757334651627	6.32232992976812	5.19405318691864	5.6701114273318	5.37352163524129	5.60657422690147	5.96729737752985	5.45244755446799	5.32557027711263	5.24875459961997	5.03875400634058	6.5281685417219	5.25908614063265	4.69016015238111	6.09226700175449	4.92935216993612	5.17322337996319	5.08481297165913	5.97970736085045	5.06601492079237	5.25086567444457	4.95266332473599	4.96309322080495
CC2D1A-PIK3R1	5.3217306367098	4.58035287432864	5.27840025028812	4.97701461692741	5.49634215844178	5.25707797029446	5.39128376927654	5.09736055728385	4.4462230774504	5.1118417242341	5.4026966202666	6.02366333740933	5.33569971866741	5.209641216199	6.28367236378377	5.51735611574709	5.63883402268605	5.45493539404093	5.29875726214442	5.75195942633972	5.37017799127666	5.28677019268049	5.70091669033913	5.36795461166851	5.35943097246859	5.37334825816711	5.39028195801586	5.45113205913029	4.93046840973457	5.44997158263756	5.60330428945926	6.05760163935548	5.30355330986976	5.39715913778468	5.22813536938379	5.51827016874704
FOXN3-PIK3R1	5.89081609127895	5.29960591138668	5.72495764418512	4.41234860105827	5.79932080874467	5.49993321681384	5.47505947648307	5.54803750267719	5.20563343458682	5.86224561033778	6.54934879000818	6.85811367788828	5.71953846900104	5.63021366199183	6.11242582861966	5.68067385217711	6.68146308387306	5.64824925391093	5.90505412180912	6.52787736134069	5.30573894821512	6.28640267531513	5.73029140867328	5.66137156403251	5.94088725532605	5.85798388815974	5.41080309136237	6.70369029082511	5.55941968327834	5.61828422703115	5.48112042314219	6.04555160869612	5.74214708174735	5.90906505676837	5.67252014579465	6.02610304589028
GCM2-PIK3R1	5.31436207472905	4.53519460573527	5.00508209388929	4.5312202514699	5.14062619387875	5.05279152062673	4.88145731616221	4.9499707025297	3.85507330311617	5.05182578633513	6.41031117472998	5.43833806234024	5.17313357471765	4.92788569574672	5.86620337122118	5.17756671155718	5.40061851649057	5.36807462120079	5.52305751198016	5.60225128247525	4.47575052554576	5.42391435147866	5.42857738973152	4.79740662897737	6.08373621777955	4.84247795503337	5.14626927728976	5.91628011716217	5.31252458497508	4.96278492436706	4.71025904461482	6.78635537105379	5.09496354166853	5.14834219468078	4.87305565758749	4.23485538371342
HHEX-PIK3R1	6.8266568939023	5.5749799395975	6.15166172299699	5.94347239994768	6.25355704528502	5.98674953734688	6.21071642842355	6.12046107128157	5.12580650357785	5.9683341032737	7.09823386904878	6.26344299609103	6.11285768641288	6.13493052552545	6.51566163614099	6.03848862546675	6.21129763236864	6.10267883880439	6.21747374139881	6.18303779047015	6.3674165454116	6.41891246584403	6.22681865616492	6.14300519565542	7.45174905897925	6.2148832307643	5.92621790640749	6.95550940892817	5.41963311990855	6.0222381720175	6.04315382512752	7.28667614968796	6.16373978352253	6.18959265283834	5.81474338336473	5.33338446103956
HMBOX1-PIK3R1	4.90141006372939	5.01406886161128	5.43633912078832	5.4045205893789	5.43593580835595	5.38575548848193	5.1390587826812	5.46249380397484	4.83854484541773	5.4114960355281	6.82176548657812	5.88492946316988	5.32920149244904	5.25860376336168	6.50622252033872	5.13483460177245	5.78367904228249	5.53375409380936	5.11467091525031	5.58297581691522	5.24960570856898	5.72391808677828	5.58152388744116	5.22297352190155	6.57615736616225	5.28814615159806	5.56484191199029	5.93309273281534	5.5296473322876	5.28845746198624	5.0865431107859	6.41957909945862	5.32220878705397	5.64477751375162	5.00199949174032	4.94410426710903
ID1-PIK3R1	5.52471709651407	5.42683979326212	5.84706235869093	5.29174753980934	5.93570754831694	5.64219140592525	6.01086215412735	5.83081270536297	5.00111324745376	5.67703616391701	6.35856373408345	6.60652735648985	5.77798225734179	5.74868444697994	6.72961316221271	5.78018054514044	6.07423099611017	5.98610179347611	5.9990380332432	6.08941700830802	5.93723017854437	6.04058047020384	5.96792513993009	5.86466619309626	6.39721343935483	5.79044854345462	5.75853300757117	5.84130796670281	5.50885366856967	5.80972305940381	5.96884320843913	6.82235407164849	5.86688468361189	5.89724182684482	5.60972539958549	5.47329634816224
KLF7-PIK3R1	5.48256497434255	5.41773628252092	5.60407089120561	5.31190189701584	5.67179394192571	5.60099411898261	5.71097912742827	5.55879370237939	4.70607529315939	5.48762282053802	6.66623702021201	5.79166377328639	5.64018756447818	5.37547588396654	6.78184782283485	5.41100135059712	6.1596229862472	5.45730514874188	5.44635375888905	5.56617376808036	4.7050496693828	5.91550051828249	5.79257581282977	5.48699307494192	6.52468428186167	5.70358303067842	6.04701062299569	6.85922571915823	5.51014668535366	5.28293547360653	4.77477232183119	6.6579755297229	5.44714682017188	5.71756323244161	4.76486937978893	4.94737427632019
MAFG-PIK3R1	5.76698976764366	4.75423869862128	5.28073674857572	6.01663580284921	5.421139355016	4.76698338028825	5.40361564640622	5.53797253620013	4.45646257082019	4.93123664800754	6.96498570686245	6.33517727091987	5.36882837834618	5.2560595729976	5.6805565861338	4.89569708739988	5.23262375264935	5.69434019474748	5.61907891265774	5.09432637539945	4.94543356413992	6.01108327878731	5.13247584217993	4.94408182873391	6.78166730740811	5.07708118140522	4.55646526554497	6.13647444833788	4.74105397792862	4.93577847468347	5.24182976126487	7.20554857018335	5.27349068353168	5.12570328801424	4.33581795905677	3.84755569594587
NAB2-PIK3R1	5.3798506616224	4.65910738878361	5.16570625358106	5.84484548649786	5.37404771421821	4.99346952143959	5.01146167031435	5.30411831637883	4.67884451878318	4.97740416357847	6.5321776387772	5.64450017866606	5.2013370849254	5.07302916794275	5.96423369444867	5.11208598313353	5.50158514893718	5.18215845990532	5.37712064566385	5.32883526717535	5.35101934380357	5.83036265548043	5.41300132361765	5.25162527610696	5.91969947228003	5.2104787732366	5.23876914070699	5.70664169339307	5.24761874483772	5.127308628755	4.89169572231097	6.53134860017893	5.25369442472088	5.23658568883666	4.93931657272668	5.33082346996486
PHF2-PIK3R1	5.3833071135152	4.86966708498024	5.02897859128632	3.55139433302533	5.24850080345148	4.80290200941722	4.75686302806066	5.09385359954473	4.36242242399152	5.33937128532732	5.49263007841442	4.83999223114765	5.04641143356443	4.85134808376833	6.03080776476861	4.67032046226383	5.70471653312828	5.29905015823314	5.1405314437763	6.19186198720216	4.78410678010414	6.17687373068347	5.27295698017275	5.06597866758243	6.10460419107984	4.95951540912493	4.39684590135336	5.72306159489621	5.5950618895907	5.10441512933232	4.76999982417945	5.76941946194613	5.03282249378795	5.48120220694257	4.84229521378953	4.74202401278941
ZBED5-PIK3R1	5.71334061122032	5.29252828650243	5.77421297716718	5.33222426248587	5.81327982203756	5.58181175019124	5.77378960674181	5.43133107745304	5.13249805177159	5.6165797955799	6.45425976043921	6.51600936624271	5.51641795393755	5.66440568867222	6.15858605846532	5.88026329861154	6.40988702881874	5.85177933554861	5.99185951090982	6.35879938400222	5.97136121712245	6.29819007085938	5.71962495221807	5.9019296250821	6.14026899564979	5.95888049751937	5.77188640629325	6.08667433646904	5.62583744743679	5.81104016897379	5.84252071494714	5.9748290276254	5.68581450192593	5.87368432918471	5.86456594819494	5.90765218245021
ZNF22-PIK3R1	5.70407859133432	5.63685038063691	5.76927855937359	5.18496623800948	5.88380873934106	5.44839301545716	5.93801826242722	5.71167948528242	5.88167117348499	6.00158833276829	6.74113836107053	5.89099226365877	5.8090101702067	5.68373647756886	5.86607414929873	5.80217544173995	5.93781829653032	5.85461781978992	5.94379161406572	5.85165553689752	5.63561175420989	6.38332077417883	5.93269888858312	5.87236370041785	6.32089989493677	5.91933510752494	5.27316589113084	6.7212841237461	5.96350618177394	5.87006796810076	5.70222515029727	6.20825033546004	5.89837988307876	5.93610647421271	5.77779668685847	5.72686423416765
ZNF329-PIK3R1	7.39661983116807	7.28723292012347	7.17532760729935	7.12512884130322	7.38875885582286	7.34786374961783	7.42694881688914	7.3258355254971	7.37015509621193	7.22241934393085	7.06156169326695	7.40464719000479	7.17450366830047	7.27908874653062	7.83917352730768	7.19888884916173	7.25565429524283	7.27285321084932	7.17020426722738	7.49239523200166	7.53026784817135	6.72490176732934	7.14301251295289	7.22683748987421	7.52145691712815	7.40881473481609	7.24882688825292	7.35555846280781	7.26488322614725	7.04050983150888	6.89183748352727	7.30634572986337	7.05883944801049	7.51401167666677	7.16065021808436	6.88435191289355
ZNF423-PIK3R1	6.26855818064796	4.6019483998336	5.54480550887799	5.62087541714214	5.67730516398859	5.61065073691293	5.73992153272613	5.24641574266005	4.74460182376087	5.25773977901922	6.2753397862421	5.98529761460847	5.64749707942239	5.54048335213375	6.54415980919315	5.51364193381349	5.59307228003048	5.50539614573282	5.85706799499688	6.30449776728275	5.59006529642816	5.32222704294055	5.39274748084414	5.40249351319007	6.79401844321816	5.38269275991588	5.11417479158798	6.26215944612922	4.75137687917686	5.21915600608752	5.38466699616491	6.66859311100873	5.44721352622972	5.29613499532466	5.09746074148973	4.87995683571593
EWSR1-HIPK1	6.07994805895763	6.51020780803157	6.34261303618379	6.45411469811221	6.57787182182177	6.04519650905362	6.36278544118109	6.36332096063624	6.29826532045402	6.33188574986485	7.44751859343829	6.98364809327985	6.39799919221154	6.35972708236601	7.38902689857257	6.6009276409286	6.07271045918336	6.43363422260359	6.3309671578353	6.62439993102953	6.69136814248141	6.48574950502505	6.59588889592033	6.51171752442418	6.80155460983802	6.5764889070693	5.96052348711689	7.45997571181657	6.70679081119071	6.52838932340427	6.32982507371752	6.61528800381174	6.2976707597159	6.6136946586836	6.52717500477641	6.70375764217584
ELF2-HIPK1	6.84869218082655	5.67489082185487	5.07746021197354	3.59470338364187	5.42043124496847	4.82440795247781	5.69887128900064	5.28632367435932	5.65651918966887	5.06586817090198	6.2606843317772	5.49656974623063	5.28823956100939	5.22387507010555	6.63008417871234	5.24986990117485	4.86979588616903	5.35395111508195	5.19339782686639	6.17333579175254	5.84746454600561	6.42602539112464	5.44467777484419	5.3319807720557	6.53868671003856	5.32188321121211	1.64739906795258	5.6965325580871	6.51142430779485	5.37835871135478	4.85282763127984	5.91933494446297	5.51122505545047	5.61773114677395	5.64468017456522	5.61401942146944
